city_ascii,lat,lng,country,division
Hendaye,43.3586,-1.7744,France,Europe
Hazel Grove,53.375,-2.111,United Kingdom,Europe
Northenden,53.4075,-2.2583,United Kingdom,Europe
Hinche,19.143,-72.004,Haiti,North America
Hun,29.1167,15.9333,Libya,Africa
Kimbe,-5.55,150.143,Papua New Guinea,Oceania
Saint-Leu-la-Foret,49.0169,2.2464,France,Europe
Dong Ha,16.8056,107.0906,Vietnam,Asia
Pureparo de Echaiz,19.9,-102,Mexico,North America
Visaginas,55.6,26.4333,Lithuania,Europe
Marly-le-Roi,48.8669,2.0942,France,Europe
Albal,39.3972,-0.4156,Spain,Europe
Mansa Konko,13.3773,-15.6786,"Gambia, The",Africa
Bou Djeniba,32.9,-6.7833,Morocco,Africa
Harnosand,62.6323,17.9379,Sweden,Europe
Tlaltetela,19.3167,-96.9,Mexico,North America
Prestwick,55.4956,-4.6142,United Kingdom,Europe
Point Pleasant,40.0772,-74.0702,United States,North America
Masamagrell,39.5703,-0.33,Spain,Europe
Pakwach,2.45,31.5,Uganda,Africa
Hawthorne,40.9579,-74.1581,United States,North America
La Crucecita,15.7753,-96.1425,Mexico,North America
Rwamagana,-1.9525,30.4378,Rwanda,Africa
Hostomel,50.5692,30.2653,Ukraine,Europe
Buckley,53.172,-3.086,United Kingdom,Europe
Rock Ferry,53.373,-3.008,United Kingdom,Europe
Ahmadli,40.3839,49.9475,Azerbaijan,Europe
Banstead,51.322,-0.204,United Kingdom,Europe
Juchique de Ferrer,19.8333,-96.7,Mexico,North America
Siyazan,41.0783,49.1061,Azerbaijan,Europe
Hythe,51.0716,1.084,United Kingdom,Europe
Bellwood,41.8829,-87.8762,United States,North America
Vicente Guerrero,23.75,-103.9833,Mexico,North America
North Valley Stream,40.684,-73.7077,United States,North America
Ptuj,46.4186,15.8714,Slovenia,Europe
Leposaviq,43.1,20.8,Kosovo,Europe
Goulmima,31.6944,-4.9592,Morocco,Africa
Sabirabad,40.0053,48.4719,Azerbaijan,Europe
Clitheroe,53.8711,-2.3916,United Kingdom,Europe
Seabrook,38.9802,-76.8502,United States,North America
Bromborough,53.336,-2.978,United Kingdom,Europe
Avenel,40.5839,-74.272,United States,North America
Sudley,38.7878,-77.4961,United States,North America
Jouy-le-Moutier,49.0108,2.0386,France,Europe
Tarrafal,15.2787,-23.7516,Cabo Verde,Africa
Tsetserleg,47.4769,101.4503,Mongolia,Asia
Casandrino,40.9333,14.25,Italy,Europe
Winthrop,42.3751,-70.9847,United States,North America
Cerritos,22.4275,-100.2783,Mexico,North America
Carrieres-sous-Poissy,48.9478,2.0386,France,Europe
North Massapequa,40.7031,-73.4678,United States,North America
Lognes,48.8361,2.6278,France,Europe
Straseni,47.1414,28.6103,Moldova,Europe
Mesa Geitonia,34.7024,33.0453,Cyprus,Europe
Tinguindin,19.7333,-102.483,Mexico,North America
Oteapan,18,-94.6667,Mexico,North America
Beausoleil,43.7419,7.4236,France,Europe
Pedreiras,-4.5696,-44.67,Brazil,Oceania
Huixcolotla,18.9219,-97.7708,Mexico,North America
Izamal,20.9314,-89.0178,Mexico,North America
Ermua,43.1875,-2.5008,Spain,Europe
Bryn Mawr-Skyway,47.4949,-122.2411,United States,North America
Melksham,51.371,-2.138,United Kingdom,Europe
Yiewsley,51.513,-0.471,United Kingdom,Europe
Coquimatlan,19.2038,-103.8086,Mexico,North America
North Amityville,40.7005,-73.4118,United States,North America
Carugate,45.55,9.3333,Italy,Europe
Bidston,53.402,-3.078,United Kingdom,Europe
Forfar,56.6442,-2.8884,United Kingdom,Europe
Zabbar,35.8772,14.5381,Malta,Europe
Brookfield,41.8245,-87.847,United States,North America
Rutherford,40.8203,-74.1057,United States,North America
Bartica,6.4104,-58.63,Guyana,Oceania
Bebington,53.35,-3.003,United Kingdom,Europe
Wallisellen,47.4122,8.5922,Switzerland,Europe
Merrifield,38.8731,-77.2426,United States,North America
Arenys de Mar,41.5819,2.5503,Spain,Europe
Madera,29.19,-108.1414,Mexico,North America
Idylwood,38.8896,-77.2055,United States,North America
Richmond,-41.3333,173.1833,New Zealand,Oceania
Kedougou,12.5556,-12.1807,Senegal,Africa
Hyattsville,38.9612,-76.9548,United States,North America
Pendlebury,53.5075,-2.3154,United Kingdom,Europe
Filadelfia,-22.3333,-60.0167,Paraguay,Oceania
Dedza,-14.3667,34.3333,Malawi,Africa
Gornalwood,52.523,-2.124,United Kingdom,Europe
Llantrisant,51.5423,-3.3785,United Kingdom,Europe
Iselin,40.5702,-74.317,United States,North America
Sing Buri,14.8911,100.4031,Thailand,Asia
Salaspils,56.8614,24.35,Latvia,Europe
Hessle,53.7239,-0.4319,United Kingdom,Europe
Royston,52.0471,-0.0202,United Kingdom,Europe
La Llagosta,41.5156,2.1928,Spain,Europe
Prachin Buri,14.0567,101.3739,Thailand,Asia
Montargis,47.9969,2.7325,France,Europe
Amblecote,52.46,-2.16,United Kingdom,Europe
Saint Budeaux,50.4033,-4.1856,United Kingdom,Europe
Sainte-Marthe-sur-le-Lac,45.53,-73.93,Canada,North America
Vynnyky,49.8156,24.1297,Ukraine,Europe
Tunapuna,10.6333,-61.3833,Trinidad And Tobago,North America
Prilly,46.5333,6.6,Switzerland,Europe
Selby,53.7818,-1.0703,United Kingdom,Europe
Viljandi,58.3633,25.5956,Estonia,Europe
Orange Walk,18.075,-88.5583,Belize,North America
Torit,4.4167,32.5667,South Sudan,Africa
Bois-d'Arcy,48.8014,2.0317,France,Europe
Saatli,39.9311,48.3697,Azerbaijan,Europe
Luce,48.4383,1.465,France,Europe
Stapleford,52.929,-1.274,United Kingdom,Europe
Mountain House,37.774,-121.5452,United States,North America
Akhaltsikhe,41.6389,42.9861,Georgia,Europe
Sa Kaeo,13.8206,102.0589,Thailand,Asia
Churriana de la Vega,37.15,-3.65,Spain,Europe
Gines,37.3875,-6.0781,Spain,Europe
Bourne,52.7684,-0.3775,United Kingdom,Europe
Burke Centre,38.7903,-77.2999,United States,North America
Eppelheim,49.4011,8.6297,Germany,Europe
Sidlice,54.3471,18.6171,Poland,Europe
Thonex,46.2,6.2167,Switzerland,Europe
West Drayton,51.5043,-0.4646,United Kingdom,Europe
Perivale,51.5383,-0.3192,United Kingdom,Europe
Khasab,26.1833,56.25,Oman,Asia
Sidi Zouine,31.6706,-8.3456,Morocco,Africa
Guerrero Negro,27.9589,-114.0561,Mexico,North America
Kidlington,51.823,-1.291,United Kingdom,Europe
Cizur Mayor,42.7867,-1.6908,Spain,Europe
Santa Rosalia,27.3389,-112.2669,Mexico,North America
Valparaiso,22.7667,-103.5667,Mexico,North America
Rosyth,56.0339,-3.4323,United Kingdom,Europe
Ban Houayxay,20.2833,100.4167,Laos,Asia
Kukes,42.0758,20.4231,Albania,Europe
Takoma Park,38.981,-77.0028,United States,North America
Dover,40.8859,-74.5597,United States,North America
Puerto Ayora,-0.7444,-90.3139,Ecuador,Oceania
Brierley Hill,52.4795,-2.1245,United Kingdom,Europe
Swinton,53.4877,-1.3149,United Kingdom,Europe
Little Hulton,53.53,-2.418,United Kingdom,Europe
Marlow,51.57,-0.78,United Kingdom,Europe
Enghien-les-Bains,48.9697,2.3081,France,Europe
Cedar Mill,45.5355,-122.8006,United States,North America
Esquimalt,48.4306,-123.4147,Canada,North America
Greenfield,36.3232,-121.2451,United States,North America
Valenton,48.745,2.4672,France,Europe
Tak,16.8711,99.125,Thailand,Asia
Eilendorf,50.7794,6.1625,Germany,Europe
Lys-les-Lannoy,50.6714,3.2144,France,Europe
Fuzuli,39.6003,47.1431,Azerbaijan,Europe
Phayao,19.1652,99.9036,Thailand,Asia
Haubourdin,50.6092,2.9869,France,Europe
Caerfyrddin,51.856,-4.316,United Kingdom,Europe
Deux-Montagnes,45.5333,-73.8833,Canada,North America
Mehtar Lam,34.65,70.1833,Afghanistan,Asia
Villa Union,23.1883,-106.2158,Mexico,North America
Pinewood,25.8697,-80.2174,United States,North America
Chitipa,-9.7019,33.27,Malawi,Africa
Huitzilan,19.9667,-97.6833,Mexico,North America
Canet de Mar,41.5911,2.5828,Spain,Europe
Kingstowne,38.7625,-77.1445,United States,North America
Dumont,40.9452,-73.9923,United States,North America
Gobabis,-22.45,18.9667,Namibia,Africa
Country Walk,25.6331,-80.4353,United States,North America
Longwy,49.5197,5.7606,France,Europe
Manassas Park,38.7719,-77.445,United States,North America
Rossington,53.4759,-1.0613,United Kingdom,Europe
Woodmere,40.6374,-73.7219,United States,North America
Stanley,53.7145,-1.476,United Kingdom,Europe
Lowton,53.471,-2.569,United Kingdom,Europe
South Houston,29.6611,-95.2285,United States,North America
Ringwood,50.85,-1.78,United Kingdom,Europe
Sudbury,51.5537,-0.3199,United Kingdom,Europe
Ilkley,53.925,-1.822,United Kingdom,Europe
Guachochi,26.8194,-107.07,Mexico,North America
Kamuli,0.9472,33.1197,Uganda,Africa
Juan Aldama,24.291,-103.394,Mexico,North America
Ovenden,53.7432,-1.8779,United Kingdom,Europe
Childwall,53.395,-2.881,United Kingdom,Europe
Ezequiel Montes,20.6667,-99.8833,Mexico,North America
Saint-Brice-sous-Foret,48.9986,2.3569,France,Europe
Verwood,50.8815,-1.8785,United Kingdom,Europe
Balancan,17.8,-91.53,Mexico,North America
Rijnsburg,52.1897,4.4408,Netherlands,Europe
Iheddadene,35.15,-2.9667,Morocco,Africa
Whitby,54.4858,-0.6206,United Kingdom,Europe
Hetton le Hole,54.8208,-1.4488,United Kingdom,Europe
Miahuatlan,18.2833,-97.2833,Mexico,North America
Marsabit,2.3333,37.9833,Kenya,Africa
Egg Buckland,50.4006,-4.1136,United Kingdom,Europe
Illizi,26.508,8.4829,Algeria,Africa
Avon,48.4089,2.725,France,Europe
Trstenik,43.6186,20.9972,Serbia,Europe
Hawick,55.422,-2.787,United Kingdom,Europe
Wanstead,51.5778,0.0286,United Kingdom,Europe
Newport Pagnell,52.087,-0.722,United Kingdom,Europe
Rive-de-Gier,45.5294,4.6169,France,Europe
Udelnaya,55.6333,38.0333,Russia,Europe
Tilehurst,51.4579,-1.0406,United Kingdom,Europe
Massapequa Park,40.6817,-73.4496,United States,North America
Wahiawa,21.5005,-158.0198,United States,North America
Ma'rib,15.4228,45.3375,Yemen,Asia
Lansdale,40.2417,-75.2812,United States,North America
Makokou,0.5667,12.8667,Gabon,Africa
Wattignies,50.585,3.0431,France,Europe
Saint-Andre,50.6603,3.0439,France,Europe
Hybla Valley,38.7485,-77.0822,United States,North America
Shenley Church End,52.022,-0.788,United Kingdom,Europe
Neubiberg,48.0833,11.6833,Germany,Europe
Montesson,48.9086,2.1494,France,Europe
Calkini,20.3667,-90.05,Mexico,North America
Brownsville,25.8216,-80.2417,United States,North America
Rozenburg,51.9058,4.2486,Netherlands,Europe
Chaddesden,52.9301,-1.4383,United Kingdom,Europe
San Ignacio,17.1588,-89.0696,Belize,North America
Marupe,56.9008,24.0478,Latvia,Europe
East Cleveland,41.5318,-81.5795,United States,North America
Arbon,47.5167,9.4333,Switzerland,Europe
Anzin,50.3714,3.5044,France,Europe
Glassmanor,38.8181,-76.9836,United States,North America
Cachoeira Alta,-18.7628,-50.9419,Brazil,Oceania
Smethwick,52.4928,-1.9682,United Kingdom,Europe
Roosevelt,40.6797,-73.5837,United States,North America
Mosgiel,-45.875,170.348,New Zealand,Oceania
Coseley,52.55,-2.083,United Kingdom,Europe
Brackley,52.032,-1.147,United Kingdom,Europe
Tempoal de Sanchez,21.5167,-98.3833,Mexico,North America
Villasanta,45.6053,9.3033,Italy,Europe
Live Oak,36.986,-121.9804,United States,North America
Armthorpe,53.5352,-1.0522,United Kingdom,Europe
Birqash,30.1692,31.0417,Egypt,Africa
Astara,38.44,48.875,Azerbaijan,Europe
Phrae,18.1436,100.1417,Thailand,Asia
Milngavie,55.9421,-4.3137,United Kingdom,Europe
Zvecan,42.9,20.8333,Kosovo,Europe
Plunge,55.9167,21.85,Lithuania,Europe
Puerto Carreno,6.1889,-67.4858,Colombia,Oceania
Bodmin,50.466,-4.718,United Kingdom,Europe
Ntungamo,-0.8794,30.2642,Uganda,Africa
Clayton,38.6444,-90.3302,United States,North America
L'Ancienne-Lorette,46.8,-71.35,Canada,North America
Redruth,50.233,-5.224,United Kingdom,Europe
Walsall Wood,52.6277,-1.9301,United Kingdom,Europe
San Nicolas de los Ranchos,19.0667,-98.4833,Mexico,North America
Tukums,56.9669,23.1531,Latvia,Europe
Mollerusa,41.6317,0.8961,Spain,Europe
Ramonville-Saint-Agne,43.5461,1.4756,France,Europe
Hollinwood,53.5183,-2.144,United Kingdom,Europe
Whakatane,-37.964,176.984,New Zealand,Oceania
Struga,41.1775,20.6789,Macedonia,Europe
Streetly,52.577,-1.884,United Kingdom,Europe
Fraserburgh,57.693,-2.005,United Kingdom,Europe
Glenmont,39.0698,-77.0467,United States,North America
Vicente Guerrero,30.7264,-115.9903,Mexico,North America
Bull Run,38.7802,-77.5204,United States,North America
Elesbao Veloso,-6.2019,-42.14,Brazil,Oceania
Pathum Thani,13.9841,100.5512,Thailand,Asia
Conisbrough,53.479,-1.227,United Kingdom,Europe
Thorpe Saint Andrew,52.6354,1.3431,United Kingdom,Europe
Kretinga,55.8758,21.2508,Lithuania,Europe
Bostonia,32.8189,-116.9479,United States,North America
Artesia,33.8676,-118.0806,United States,North America
Yauco,18.0344,-66.8615,Puerto Rico,North America
Tabernes Blanques,39.5064,-0.3626,Spain,Europe
Blunsdon Saint Andrew,51.61,-1.79,United Kingdom,Europe
Herceg Novi,42.4531,18.5375,Montenegro,Europe
Evington,52.621,-1.072,United Kingdom,Europe
South Orange Village,40.7491,-74.2602,United States,North America
Chojnow,51.2667,15.9333,Poland,Europe
Broughty Ferry,56.4672,-2.8699,United Kingdom,Europe
Milford Haven,51.7142,-5.0427,United Kingdom,Europe
Bredbury,53.42,-2.113,United Kingdom,Europe
New Milford,40.9337,-74.0196,United States,North America
Ogijares,37.1167,-3.6,Spain,Europe
Ojus,25.9563,-80.1606,United States,North America
East Riverdale,38.96,-76.9108,United States,North America
Castellanza,45.6167,8.9,Italy,Europe
Mongat,41.4667,2.279,Spain,Europe
Hall in Tirol,47.2833,11.5,Austria,Europe
Four Corners,44.9291,-122.9731,United States,North America
Hillcrest Heights,38.8373,-76.9641,United States,North America
Rosu,44.4509,26.0083,Romania,Europe
Little Lever,53.563,-2.369,United Kingdom,Europe
Rakvere,59.3506,26.3611,Estonia,Europe
Adelphi,39.0017,-76.9649,United States,North America
Moussoro,13.6333,16.4833,Chad,Africa
Hazel Park,42.4619,-83.0977,United States,North America
Ranong,9.9619,98.6389,Thailand,Asia
Mouvaux,50.7033,3.1406,France,Europe
Stanford,37.4252,-122.1674,United States,North America
Baranzate,45.5167,9.1,Italy,Europe
Nakhon Nayok,14.2031,101.215,Thailand,Asia
Thatto Heath,53.4352,-2.7481,United Kingdom,Europe
Mahikeng,-25.8653,25.6442,South Africa,Africa
Solaro,45.615,9.0839,Italy,Europe
Oulad Hamdane,32.3412,-6.3725,Morocco,Africa
Radovis,41.6381,22.4644,Macedonia,Europe
Naama,33.2678,-0.3111,Algeria,Africa
East San Gabriel,34.1198,-118.0807,United States,North America
Morangis,48.7064,2.3347,France,Europe
Sedgley,52.54,-2.123,United Kingdom,Europe
Santa Cruz Amilpas,17.0667,-96.6833,Mexico,North America
Minehead,51.2038,-3.4738,United Kingdom,Europe
Xaignabouli,19.2576,101.7103,Laos,Asia
Koulamoutou,-1.1333,12.4833,Gabon,Africa
Vincent,34.0982,-117.9238,United States,North America
Varedo,45.6,9.1667,Italy,Europe
Villa Hayes,-25.09,-57.53,Paraguay,Oceania
San Miguel Xoxtla,19.1833,-98.3,Mexico,North America
Wollaston,52.4619,-2.1663,United Kingdom,Europe
Backa Topola,45.8089,19.635,Serbia,Europe
Broadwater,50.8282,-0.3742,United Kingdom,Europe
Aldama,22.9194,-98.0736,Mexico,North America
Monte di Procida,40.8,14.05,Italy,Europe
Mexicaltzingo,19.2092,-99.5858,Mexico,North America
Kinkala,-4.35,14.76,Congo (Brazzaville),Africa
Buckingham,51.995,-0.986,United Kingdom,Europe
Castle Bromwich,52.505,-1.7856,United Kingdom,Europe
Aylestone,52.604,-1.154,United Kingdom,Europe
Cherryland,37.6792,-122.1038,United States,North America
Chard,50.8728,-2.9587,United Kingdom,Europe
Fleury-Merogis,48.6294,2.3614,France,Europe
Spitalfields,51.5166,-0.075,United Kingdom,Europe
Bryn,53.499,-2.657,United Kingdom,Europe
Causeni,46.6442,29.4139,Moldova,Europe
Sutton on Hull,53.7806,-0.3047,United Kingdom,Europe
Persan,49.1533,2.2711,France,Europe
Fontenay-le-Fleury,48.8136,2.0486,France,Europe
Midsomer Norton,51.2842,-2.4817,United Kingdom,Europe
Auray,47.6678,-2.9825,France,Europe
Silute,55.35,21.4833,Lithuania,Europe
Angel R. Cabada,18.5969,-95.4453,Mexico,North America
Southwick,50.836,-0.239,United Kingdom,Europe
Bijelo Polje,43.0292,19.7456,Montenegro,Europe
Anadyr,64.7333,177.5167,Russia,Europe
Longbenton,55,-1.57,United Kingdom,Europe
Walnut Park,33.9683,-118.222,United States,North America
Pelsall,52.631,-1.972,United Kingdom,Europe
Maliana,-8.9917,125.2197,East Timor,Asia
Ascension,31.0928,-107.9964,Mexico,North America
Floral Park,40.7226,-73.7029,United States,North America
White Center,47.5086,-122.348,United States,North America
Sukhothai,17.0142,99.8219,Thailand,Asia
Parkway,38.4993,-121.452,United States,North America
Altay,46.3728,96.2572,Mongolia,Asia
Asperg,48.9064,9.1414,Germany,Europe
Thornbury,51.6094,-2.5249,United Kingdom,Europe
East Rancho Dominguez,33.895,-118.1956,United States,North America
South River,40.4455,-74.3784,United States,North America
Peshkopi,41.6831,20.4289,Albania,Europe
Gevgelija,41.1392,22.5025,Macedonia,Europe
Eggertsville,42.9665,-78.8065,United States,North America
Allestree,52.9519,-1.4856,United Kingdom,Europe
Epinay-sous-Senart,48.6931,2.5158,France,Europe
Lye,52.459,-2.116,United Kingdom,Europe
Brownhills,52.647,-1.933,United Kingdom,Europe
North Arlington,40.7875,-74.1273,United States,North America
Stranraer,54.902,-5.027,United Kingdom,Europe
McFarland,35.6781,-119.2414,United States,North America
Palmetto Estates,25.6211,-80.3616,United States,North America
Uthai Thani,15.38,100.025,Thailand,Asia
Fenton,52.9977,-2.1578,United Kingdom,Europe
Ainaro,-8.9833,125.5,East Timor,Asia
Parlier,36.6087,-119.5434,United States,North America
Vaires-sur-Marne,48.8742,2.6381,France,Europe
Edinet,48.1681,27.305,Moldova,Europe
Sedavi,39.4271,-0.3849,Spain,Europe
West University Place,29.7157,-95.4321,United States,North America
Palanga,55.9167,21.0639,Lithuania,Europe
Knutsford,53.3025,-2.3708,United Kingdom,Europe
Chepstow,51.642,-2.675,United Kingdom,Europe
Kiboga,0.9161,31.7742,Uganda,Africa
Seiada,35.67,10.9,Tunisia,Africa
Chilwell,52.916,-1.235,United Kingdom,Europe
Corsham,51.43,-2.19,United Kingdom,Europe
Voisins-le-Bretonneux,48.7583,2.0508,France,Europe
Arpajon,48.5903,2.2478,France,Europe
Sonoita,31.8614,-112.8544,Mexico,North America
Kurdamir,40.3383,48.1608,Azerbaijan,Europe
La Palma,33.8504,-118.0406,United States,North America
Avocado Heights,34.0381,-118.0026,United States,North America
La Tour-de-Peilz,46.45,6.8667,Switzerland,Europe
Pacific Grove,36.6192,-121.9255,United States,North America
Asbury Park,40.2226,-74.0119,United States,North America
Kamnik,46.225,14.6097,Slovenia,Europe
Goygol,40.5905,46.3239,Azerbaijan,Europe
Billere,43.3025,-0.3972,France,Europe
Hamworthy,50.7207,-2.0109,United Kingdom,Europe
Saint-Max,48.7011,6.2067,France,Europe
Bellmore,40.6569,-73.5285,United States,North America
Berkley,42.4986,-83.1853,United States,North America
Anenecuilco,18.7781,-98.9861,Mexico,North America
Westbury,40.7599,-73.5891,United States,North America
La Grange,41.8072,-87.8741,United States,North America
Santa Maria Jalapa del Marques,16.4401,-95.4434,Mexico,North America
Devizes,51.353,-1.994,United Kingdom,Europe
Radviliskis,55.8,23.55,Lithuania,Europe
Wilkinsburg,40.4442,-79.8733,United States,North America
El Fuerte,26.4214,-108.62,Mexico,North America
Fords,40.5415,-74.3124,United States,North America
Zubin Potok,42.9167,20.6833,Kosovo,Europe
Isla Mujeres,21.2084,-86.7115,Mexico,North America
South Farmingdale,40.7175,-73.4471,United States,North America
La Magdalena Chichicaspa,19.4181,-99.3228,Mexico,North America
Calvizzano,40.9,14.1833,Italy,Europe
Campbelltown,-34.0733,150.8261,Australia,Oceania
Liestal,47.4839,7.735,Switzerland,Europe
Chene-Bougeries,46.1833,6.1833,Switzerland,Europe
Wordsley,52.483,-2.15,United Kingdom,Europe
Tarxien,35.8667,14.5131,Malta,Europe
Snaresbrook,51.587,0.0146,United Kingdom,Europe
Santa Maria Huazolotitlan,16.3014,-97.9125,Mexico,North America
Paro,27.4333,89.4167,Bhutan,Asia
Broughton Astley,52.5278,-1.2275,United Kingdom,Europe
Montevrain,48.8753,2.7456,France,Europe
Ecublens,46.5276,6.5605,Switzerland,Europe
Phongsali,21.6836,102.1053,Laos,Asia
Lambeth,51.4903,-0.1193,United Kingdom,Europe
Cuencame de Ceniceros,24.8667,-103.7,Mexico,North America
Quthing,-30.4001,27.7002,Lesotho,Africa
West Park,25.984,-80.1923,United States,North America
Kidal,18.4333,1.4,Mali,Africa
Wallingford,51.599,-1.125,United Kingdom,Europe
Timperley,53.387,-2.328,United Kingdom,Europe
Parkstone,50.71,-1.95,United Kingdom,Europe
San Isidro Buen Suceso,19.1528,-98.1069,Mexico,North America
North New Hyde Park,40.746,-73.6876,United States,North America
Sandridge,51.7808,-0.3038,United Kingdom,Europe
Gwanda,-20.945,29.025,Zimbabwe,Africa
Olton,52.4377,-1.8058,United Kingdom,Europe
Seaford,40.6678,-73.4922,United States,North America
Masalli,39.0183,48.6669,Azerbaijan,Europe
Kenmore,42.9646,-78.8713,United States,North America
Fayroz Koh,34.5225,65.2517,Afghanistan,Asia
Leopold,-38.1892,144.4644,Australia,Oceania
Baucau,-8.4667,126.45,East Timor,Asia
Saucillo,28.0333,-105.2833,Mexico,North America
Ocean Pointe,21.3145,-158.0289,United States,North America
Canegrate,45.5667,8.9333,Italy,Europe
Woolton,53.374,-2.865,United Kingdom,Europe
Le Grand-Saconnex,46.2333,6.1167,Switzerland,Europe
